genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1401	b1342	1406074	1407057	+	984	ydaN	Zinc transport protein ZntB	PLF_561_00002859	PGF_00067528
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1402		1407342	1407440	-	99		hypothetical protein	PLF_561_00009690	PGF_00254346
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1403	b1343	1407535	1408908	+	1374	dbpA	ATP-dependent 23S rRNA helicase DbpA	PLF_561_00002166	PGF_06150781
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1404	b1344	1409037	1409972	-	936	ttcA	tRNA-(cytosine32)-2-thiocytidine synthetase TtcA	PLF_561_00003008	PGF_00413306
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1405	b1345	1410024	1411259	-	1236	intR	Phage integrase	PLF_561_00004148	PGF_01615525
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1406	b1346	1411261	1411476	-	216	ydaQ	ydaQ protein	PLF_561_00005073	PGF_01566674
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1407		1411813	1411935	+	123		hypothetical protein	PLF_561_00006782	PGF_00246261
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1408	b1349	1412008	1412817	-	810	recT	Recombinational DNA repair protein RecT (prophage associated)	PLF_561_00006928	PGF_01956796
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1409	b1350	1412810	1415410	-	2601	recE	Exodeoxyribonuclease VIII (EC 3.1.11.-)	PLF_561_00040345	PGF_09060178
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1410	b1351	1415512	1415787	-	276	racC	Protein RacC	PLF_561_00005019	PGF_00037944
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1411	b4526	1415862	1416038	-	177	ydaE	Uncharacterized phage-associated protein YdaE	PLF_561_00196757	PGF_00064870
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1412	b1352	1416032	1416253	-	222	kilR	Phage host-killing protein Kil	PLF_561_00004616	PGF_00015885
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1413	b1353	1416572	1417183	+	612	sieB	Phage superinfection exclusion protein B	PLF_561_00006199	PGF_01650221
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1414	b4527	1417180	1417335	-	156	ydaF	Phage head, head-DNA stabilization protein D	PLF_561_00059981	PGF_00065789
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1415	b1355	1417346	1417480	-	135	ydaG	Phage protein	PLF_561_00005744	PGF_00032148
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1416	b1356	1417789	1418265	-	477	racR	Rac prophage repressor	PLF_561_00006310	PGF_00046882
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1417	b1358	1418708	1419130	+	423	ydaT	Phage activator protein cII	PLF_561_00005020	PGF_00064874
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1418	b1359	1419143	1420000	+	858	ydaU	Phage DNA replication protein O	PLF_561_00194600	PGF_05353489
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1419	b1360	1420007	1420753	+	747	ydaV	Bacteriophage-encoded homolog of DNA replication protein DnaC	PLF_561_00003931	PGF_00072287
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1420		1420776	1421336	+	561		Putative uncharacterized phage-associated protein, YdaW family	PLF_561_00003848	PGF_00045608
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1421	b1362	1421363	1421668	+	306	rzpR	Phage endopeptidase Rz	PLF_561_00004595	PGF_00424380
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1422	b1363	1421806	1423263	+	1458	trkG	Trk potassium uptake system protein TrkG	PLF_561_00006205	PGF_00061938
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1423	b1365	1423401	1423664	+	264	ynaK	Chromosome (plasmid) partitioning protein ParB	PLF_561_00006381	PGF_00417938
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1424		1423645	1424004	+	360		Putative uncharacterized protein YdaY	PLF_561_00007036	PGF_00045651
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1425		1424181	1424312	+	132		hypothetical protein	PLF_561_00007071	PGF_08225224
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1426		1424478	1425506	+	1029		Phage tail, tail length tape-measure protein H	PLF_561_00152909	PGF_09123954
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1427	b1370	1425770	1426750	-	981	insH	Transposase InsH for insertion sequence element IS5	PLF_561_00000136	PGF_00061501
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1428	b4570	1426838	1427008	+	171	lomR	Phage-encoded host-cell envelope protein Lom	PLF_561_00000020	PGF_00369678
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1429		1427009	1427182	-	174		hypothetical protein	PLF_561_00012232	PGF_01625315
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1430		1427296	1427529	-	234		hypothetical protein	PLF_561_00055923	PGF_01648928
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1431		1427570	1428319	-	750		Phage tail fiber protein	PLF_561_00003047	PGF_01648521
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1432		1428343	1428477	+	135		hypothetical protein	PLF_561_00100609	PGF_08225224
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1433	b1372	1428438	1430435	+	1998	stfR	Phage tail fiber, side tail fiber protein Stf	PLF_561_00194015	PGF_06366833
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1434	b1373	1430435	1431010	+	576	tfaR	Phage tail fiber, tail fiber assembly protein Tfa	PLF_561_00029199	PGF_10529284
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1435	b1374	1431108	1431698	-	591	pinR	Serine recombinase, PinQ/PinR-type	PLF_561_00004291	PGF_00039335
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1436	b1375	1432015	1432173	-	159	ynaE	Uncharacterized protein, YnaE family	PLF_561_00004389	PGF_00065800
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1437		1432770	1432943	+	174		hypothetical protein	PLF_561_00007856	PGF_01650691
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1438	b1376	1433209	1433643	-	435	uspF	Universal stress protein F	PLF_561_00002247	PGF_00065943
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1439	b1377	1433784	1434917	-	1134	ompN	Outer membrane porin OmpN	PLF_561_00000115	PGF_00027888
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1440	b1378	1435284	1438808	-	3525	ydbK	Pyruvate-flavodoxin oxidoreductase	PLF_561_00000980	PGF_00046007
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1441	b4529	1439082	1439348	+	267	ydbJ	Uncharacterized protein YdbJ	PLF_561_00002974	PGF_03062265
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1442	b1379	1439345	1439767	-	423	hslJ	Heat shock protein HslJ	PLF_561_00002874	PGF_00252328
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1443	b1380	1439878	1440867	-	990	ldhA	D-lactate dehydrogenase (EC 1.1.1.28)	PLF_561_00001963	PGF_06713057
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1444	b1381	1441075	1443714	+	2640	ydbH	Putative uncharacterized protein ydbH	PLF_561_00000554	PGF_04717624
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1445	b1382	1443711	1443896	+	186	ynbE	Uncharacterized protein YnbE	PLF_561_00002972	PGF_08286801
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1446	b1383	1443904	1444230	+	327	ydbL	Putative uncharacterized protein ydbL, may be related to amine metabolism	PLF_561_00003595	PGF_02806530
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1447	b1384	1444402	1445295	-	894	feaR	regulatory protein for 2-phenylethylamine catabolism	PLF_561_00004146	PGF_00411593
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1448	b1385	1445543	1447042	+	1500	feaB	Phenylacetaldehyde dehydrogenase (EC 1.2.1.39)	PLF_561_00004436	PGF_00033029
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1449	b1386	1447100	1449373	-	2274	tynA	Monoamine oxidase (1.4.3.4)	PLF_561_00004390	PGF_00022601
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1450	b1387	1449621	1451666	-	2046	maoC	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (EC 1.2.1.91) / 2-oxepin-2(3H)-ylideneacetyl-CoA hydrolase (EC 3.3.2.12)	PLF_561_00004486	PGF_00420115
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1451	b1388	1451951	1452880	+	930	paaA	1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)	PLF_561_00004491	PGF_03674165
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1452	b1389	1452892	1453179	+	288	paaB	1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)	PLF_561_00004514	PGF_03674008
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1453	b1390	1453188	1453934	+	747	paaC	1,2-phenylacetyl-CoA epoxidase, subunit C (EC 1.14.13.149)	PLF_561_00004494	PGF_07952988
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1454	b1391	1453949	1454446	+	498	paaD	1,2-phenylacetyl-CoA epoxidase, subunit D (EC 1.14.13.149)	PLF_561_00004515	PGF_03757647
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1455	b1392	1454454	1455524	+	1071	paaE	1,2-phenylacetyl-CoA epoxidase, subunit E (EC 1.14.13.149)	PLF_561_00004509	PGF_00419506
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1456	b1393	1455521	1456288	+	768	paaF	2,3-dehydroadipyl-CoA hydratase (EC 4.2.1.17)	PLF_561_00004503	PGF_00022571
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1457	b1394	1456288	1457076	+	789	paaG	1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)	PLF_561_00004533	PGF_02966355
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1458	b1395	1457078	1458505	+	1428	paaH	3-hydroxyadipyl-CoA dehydrogenase	PLF_561_00004506	PGF_01898127
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1459	b1396	1458495	1458917	+	423	paaI	Acyl-coenzyme A thioesterase PaaD (Pse.pu.) (E. coli PaaI)	PLF_561_00004537	PGF_02349818
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1460	b1397	1458917	1460122	+	1206	paaJ	3-oxoadipyl-CoA thiolase (EC 2.3.1.174) @ 3-oxo-5,6-dehydrosuberyl-CoA thiolase (EC 2.3.1.223)	PLF_561_00004521	PGF_01079998
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1461	b1398	1460149	1461462	+	1314	paaK	Phenylacetate-coenzyme A ligase (EC 6.2.1.30)	PLF_561_00004484	PGF_00947361
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1462	b1399	1461563	1462513	+	951	paaX	Phenylacetic acid degradation operon negative regulatory protein PaaX	PLF_561_00004354	PGF_00033043
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1463	b1400	1462495	1463085	+	591	paaY	Phenylacetic acid degradation protein PaaY	PLF_561_00004210	PGF_02205168
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1464		1463434	1465974	+	2541		COG3210: Large exoproteins involved in heme utilization or adhesion	PLF_561_00005209	PGF_00415684
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1465	b1402	1465945	1466850	-	906	insD	Transposase InsD for insertion element IS2	PLF_561_00000012	PGF_00584095
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1466	b1403	1466808	1467173	-	366	insC	Transposase InsC for insertion element IS2	PLF_561_00000029	PGF_00061496
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1467	b1404	1467382	1468533	+	1152	insI	Transposase InsI for insertion sequence element IS30	PLF_561_00003782	PGF_03412345
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1468	b4492	1468882	1472037	+	3156	ydbA	putative surface-exposed virulence protein	PLF_561_00005050	PGF_00411080
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1469	b1406	1472245	1473105	+	861	ydbC	Pyridoxine 4-dehydrogenase PhxI (EC 1.1.1.65)	PLF_561_00003349	PGF_07527254
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1470	b1407	1473168	1475474	+	2307	ydbD	Uncharacterized protein YdbD	PLF_561_00003776	PGF_00065456
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1471	b1408	1475645	1476250	+	606	ynbA	CDP-alcohol phosphatidyltransferase family protein	PLF_561_00003598	PGF_03040004
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1472	b1409	1476250	1477146	+	897	ynbB	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	PLF_561_00003567	PGF_02450432
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1473	b1410	1477162	1478919	+	1758	ynbC	Putative lipase in cluster with Phosphatidate cytidylyltransferase	PLF_561_00003483	PGF_00041856
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1474	b1411	1478957	1480225	+	1269	ynbD	Ser/Thr and Tyr protein phosphatase (dual specificity)	PLF_561_00003463	PGF_00051164
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1475	b1412	1480279	1480884	-	606	azoR	FMN-dependent NADH-azoreductase (EC 1.7.1.6)	PLF_561_00000784	PGF_10547233
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1476	b1413	1481085	1484987	+	3903	hrpA	ATP-dependent helicase HrpA	PLF_561_00043450	PGF_08152874
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1477	b1414	1485259	1486059	+	801	ydcF	Uncharacterized SAM-binding protein YdcF	PLF_561_00002886	PGF_06180612
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1478	b1415	1486256	1487695	+	1440	aldA	Aldehyde dehydrogenase A (EC 1.2.1.22) @ Glycolaldehyde dehydrogenase (EC 1.2.1.21)	PLF_561_00000289	PGF_08148335
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1479	b4493	1487737	1487988	-	252	gapC	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	PLF_561_00000092	PGF_00024478
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1480		1487985	1488389	-	405		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	PLF_561_00000092	PGF_00024478
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1481		1488621	1488737	-	117		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	PLF_561_00000092	PGF_00024478
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1482	b1418	1488890	1489456	+	567	cybB	Cytochrome b561	PLF_561_00002076	PGF_06457203
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1483	b1419	1489701	1489874	+	174	ydcA	Uncharacterized protein YdcA	PLF_561_00003250	PGF_00065457
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1484	b1421	1490542	1492134	+	1593	trg	Methyl-accepting chemotaxis protein III (ribose and galactose chemoreceptor protein)	PLF_561_00000254	PGF_02169879
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1485	b1422	1492172	1493095	-	924	ydcI	LysR family transcriptional regulator YdcI	PLF_561_00001135	PGF_00017855
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1486	b1423	1493312	1494655	+	1344	ydcJ	Uncharacterized protein YdcJ	PLF_561_00000900	PGF_00065462
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1487	b1424	1494916	1496535	+	1620	opgD	Glucans biosynthesis protein D precursor	PLF_561_00000499	PGF_00007821
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1488	b1426	1496675	1496899	+	225	ydcH	Uncharacterized protein YdcH	PLF_561_00002739	PGF_02746679
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1489	b1427	1496962	1497501	+	540	rimL	Ribosomal-protein-L7p-serine acetyltransferase	PLF_561_00000119	PGF_01715955
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1490	b1428	1497493	1498473	-	981	ydcK	FIG005189: putative transferase clustered with tellurite resistance proteins TehA/TehB	PLF_561_00028186	PGF_00426467
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1491	b1429	1498585	1499589	+	1005	tehA	Tellurite resistance protein TehA	PLF_561_00000799	PGF_00056185
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1492	b1430	1499586	1500179	+	594	tehB	Tellurite methyltransferase (EC 2.1.1.265)	PLF_561_00000866	PGF_00056170
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1493		1500330	1500449	+	120		hypothetical protein	PLF_561_00003753	PGF_00159958
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1494	b1431	1500481	1501149	+	669	ydcL	Uncharacterized membrane lipoprotein clustered with tellurite resistance proteins TehA/TehB	PLF_561_00000839	PGF_00064795
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1495	b4578	1501167	1501334	-	168	yncK	Mobile element protein	PLF_561_00000098	PGF_01000105
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1496		1501557	1501703	+	147		hypothetical protein	PLF_561_00004324	PGF_00093297
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1497	b1432	1501741	1502889	+	1149	ydcM	Putative transposase InsQ for insertion sequence element IS609	PLF_561_00000047	PGF_09447181
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1498	b1433	1502929	1504104	-	1176	ydcO	Benzoate transport protein	PLF_561_00000211	PGF_06781655
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1499	b1434	1504196	1504732	+	537	ydcN	Transcriptional regulator yidN, Cro/CI family	PLF_561_00116328	PGF_02949881
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1500	b1435	1504763	1506766	+	2004	ydcP	Uncharacterized protease YdcP	PLF_561_00000654	PGF_04555918
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1501	b1436	1506858	1507028	-	171	yncJ	Uncharacterized protein YncJ	PLF_561_00003131	PGF_00065643
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1502		1507145	1507267	-	123		hypothetical protein	PLF_561_00003534	PGF_00381108
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1503	b1438	1507511	1507948	+	438	ydcQ	Antitoxin HicB	PLF_561_00003343	PGF_00060436
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1504	b1439	1508027	1509433	+	1407	ydcR	DNA-binding transcriptional regulator, MocR family / aminotransferase domain	PLF_561_00000247	PGF_06775354
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1505	b1440	1509678	1510823	+	1146	ydcS	ABC transporter periplasmic-binding protein YdcS	PLF_561_00001326	PGF_00002456
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1506	b1441	1510841	1511854	+	1014	ydcT	ABC transporter ATP-binding protein YdcT	PLF_561_00000949	PGF_00001776
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1507	b1442	1511855	1512796	+	942	ydcU	ABC transporter permease protein YdcU	PLF_561_00000559	PGF_00002497
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1508	b1443	1512786	1513580	+	795	ydcV	ABC transporter permease protein YdcV	PLF_561_00002055	PGF_00002532
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1509	b1444	1513602	1515026	+	1425	prr	4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)	PLF_561_00000583	PGF_02417835
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1510		1515023	1515139	-	117		hypothetical protein	PLF_561_00004067	PGF_00397276
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1511	b1445	1515338	1515586	+	249	ydcX	Orphan toxin OrtT	PLF_561_00003092	PGF_00027554
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1512	b1446	1515672	1515905	+	234	ydcY	Uncharacterized protein YdcY (not antitoxin to OrtT)	PLF_561_00003230	PGF_00065463
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1513	b1447	1515906	1516355	-	450	ydcZ	Inner membrane protein YdcZ	PLF_561_00001086	PGF_00041537
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1514	b1448	1516352	1516933	-	582	yncA	L-amino acid N-acyltransferase MnaT	PLF_561_00002829	PGF_00016021
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1515	b1449	1517051	1518088	+	1038	yncB	Putative oxidoreductase YncB	PLF_561_00003784	PGF_00042843
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1516	b1450	1518286	1518951	+	666	mcbR	Transcriptional regulator YncC, GntR family	PLF_561_00002528	PGF_12841843
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1517	b1451	1518987	1521089	-	2103	yncD	Probable tonB-dependent receptor yncD precursor	PLF_561_00000829	PGF_00037396
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1518	b1452	1521331	1522392	+	1062	yncE	Uncharacterized protein YncE	PLF_561_00002362	PGF_00065640
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1519	b1453	1522505	1524004	-	1500	ansP	L-asparagine permease	PLF_561_00000251	PGF_07319485
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1520	b1454	1524271	1524888	+	618	yncG	Uncharacterized GST-like protein yncG	PLF_561_00000153	PGF_00064556
511145.12	Escherichia coli str. K-12 substr. MG1655	NC_000913	PATRIC	CDS	fig|511145.12.peg.1521	b1455	1524964	1525176	+	213	yncH	Uncharacterized protein YncH	PLF_561_00004820	PGF_00065641
