genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.359	cg0423	374834	375841	+	1008	murB	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)	PLF_1716_00084702	PGF_00063974
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.360	cg0424	375843	376880	+	1038		cell wall biogenesis glycosyltransferase	PLF_1716_00018007	PGF_01368657
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.361	cg0426	377684	377836	+	153	tnp17a(ISCg17a)	Transposase	PLF_1716_00087731	PGF_01357915
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.362		378285	378539	-	255		hypothetical protein	PLF_1716_00017819	PGF_01357761
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.363	cg0431	378666	379802	-	1137		Membrane protein	PLF_1716_00084697	PGF_01357916
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.364	cg0432	379848	380843	-	996		O-antigen acetylase	PLF_1716_00018010	PGF_00026650
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.365	cg0435	381949	383112	+	1164	udgA1	UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	PLF_1716_00003828	PGF_10410292
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.366	cg0437	383980	385191	-	1212		putative membrane protein	PLF_1716_00082502	PGF_00409207
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.367	cg0438	385372	386196	-	825		cell wall biogenesis glycosyltransferase	PLF_1716_00084763	PGF_01357962
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.368	cg0440	387461	387607	-	147		hypothetical protein	PLF_1716_00091666	PGF_01358253
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.369	cg0441	387693	389102	+	1410	lpd	Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	PLF_1716_00000301	PGF_09658708
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.370	cg0442	389249	390172	+	924	galU2	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	PLF_1716_00000005	PGF_00064393
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.371	cg0443	390162	390734	+	573		Cys-tRNA(Pro) deacylase YbaK	PLF_1716_00005074	PGF_00707140
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.372	cg0444	390784	392058	-	1275		Transcriptional regulator, Xre family	PLF_1716_00001018	PGF_06335969
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.373		392142	392276	+	135		hypothetical protein	PLF_1716_00014401	PGF_01355757
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.374	cg0445	392705	393478	+	774	sdhCD	Succinate dehydrogenase cytochrome b subunit	PLF_1716_00019167	PGF_05466290
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.375	cg0446	393495	395516	+	2022	sdhA	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	PLF_1716_00000249	PGF_08998238
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.376	cg0447	395516	396265	+	750	sdhB	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	PLF_1716_00000250	PGF_00054480
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.377	cg0448	396315	396653	+	339		Hypothetical succinate dehydrogenase membrane anhor protein	PLF_1716_00005005	PGF_00013429
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.378	cg4001	396741	396935	+	195		hypothetical protein	PLF_1716_00009879	PGF_01382399
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.379	cg0450	397229	398206	-	978		hypothetical protein	PLF_1716_00002901	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.380	cg0451	398278	399582	+	1305		probable membrane protein STY4873	PLF_1716_00004248	PGF_00404376
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.381	cg0452	399598	400020	+	423		hypothetical protein	PLF_1716_00004220	PGF_01376138
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.382	cg0453	400039	400344	+	306		putative membrane protein	PLF_1716_00005233	PGF_00872223
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.383	cg0454	400499	401152	+	654		Transcriptional regulator, AcrR family	PLF_1716_00003032	PGF_07182652
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.384	cg0455	401149	402798	+	1650		Uncharacterized MFS-type transporter	PLF_1716_00091372	PGF_09996723
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.385	cg0456	402798	404432	+	1635		Uncharacterized MFS-type transporter	PLF_1716_00019756	PGF_09996723
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.386	cg0457	404504	405418	-	915	purU	Formyltetrahydrofolate deformylase (EC 3.5.1.10)	PLF_1716_00002169	PGF_00006320
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.387	cg0458	405473	406147	+	675	deoC	Deoxyribose-phosphate aldolase (EC 4.1.2.4)	PLF_1716_00004630	PGF_05026985
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.388	cg0462	406585	407418	+	834		hypothetical protein	PLF_1716_00013435	PGF_01355100
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.389	cg0463	407405	407707	-	303		Repressor CsoR of the copZA operon	PLF_1716_00001250	PGF_00047642
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.390	cg0464	407707	409974	-	2268	ctpA	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	PLF_1716_00102335	PGF_07109475
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.391	cg0465	410023	410475	-	453		putative membrane protein	PLF_1716_00006318	PGF_00409132
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.392	cg0466	410706	412547	+	1842		putative membrane protein	PLF_1716_00006319	PGF_00878286
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.393	cg0467	412556	413635	+	1080		Heme ABC transporter, cell surface heme and hemoprotein receptor HmuT	PLF_1716_00005952	PGF_06404272
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.394	cg0468	413636	414712	+	1077		Heme ABC transporter, permease protein HmuU	PLF_1716_00005415	PGF_12664348
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.395	cg0469	414713	415528	+	816		Heme ABC transporter, ATPase component HmuV	PLF_1716_00006663	PGF_02805793
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.396	cg0470	415642	416601	+	960		putative membrane protein	PLF_1716_00006330	PGF_12845540
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.397	cg0471	416653	417441	+	789		putative membrane protein	PLF_1716_00006320	PGF_12845540
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.398	cg0472	417541	418353	-	813		hypothetical protein	PLF_1716_00030409	PGF_02885344
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.399	cg0474	418437	419252	-	816		Uncharacterized protein SCO4203	PLF_1716_00047791	PGF_00065326
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.400	cg0475	419253	419756	-	504		hypothetical protein	PLF_1716_00048252	PGF_01380773
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.401	cg0476	419781	420887	+	1107	murB	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)	PLF_1716_00000057	PGF_00063974
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.402	cg0477	420880	421518	+	639		hypothetical protein	PLF_1716_00005632	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.403	cg0480	422086	423792	-	1707	fadD5	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	PLF_1716_00027479	PGF_00734739
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.404	cg0481	423877	425133	+	1257		D-inositol-3-phosphate glycosyltransferase (EC 2.4.1.250)	PLF_1716_00000385	PGF_00420975
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.405	cg0482	425176	425922	+	747	gpmA	Phosphoglycerate mutase (EC 5.4.2.11)	PLF_1716_00000133	PGF_02703381
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.406	cg0483	425972	427174	+	1203	cgtS4	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	PLF_1716_00019014	PGF_10125211
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.407	cg0484	427171	427869	+	699	cgtR4	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	PLF_1716_00000413	PGF_09160328
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.408	cg0485	428560	429441	+	882		hypothetical protein	PLF_1716_00006261	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.409	cg0486	429434	431962	-	2529		ABC transporter, fused permease protein	PLF_1716_00005884	PGF_07552118
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.410	cg0487	432122	433027	-	906		hypothetical protein	PLF_1716_00052529	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.411	cg0488	433082	433990	+	909	ppx1	Exopolyphosphatase (EC 3.6.1.11)	PLF_1716_00000432	PGF_05471309
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.412	cg0489	434018	434824	+	807		putative membrane protein	PLF_1716_00002931	PGF_12700121
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.413	cg0490	434876	435697	+	822	proC	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	PLF_1716_00015404	PGF_07609122
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.414	cg0492	435948	436139	+	192		Excisionase-like protein SCO3328	PLF_1716_00021906	PGF_06060005
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.415	cg0494	436462	436563	+	102		hypothetical protein	PLF_1716_00000765	PGF_10083078
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.416	cg0495	436976	438043	-	1068		Phosphoserine phosphatase (EC 3.1.3.3)	PLF_1716_00000474	PGF_03116802
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.417	cg0496	438244	438426	+	183		Glutaredoxin-like domain-containing protein PA3033	PLF_1716_00019362	PGF_02795771
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.418	cg0497	438557	439906	+	1350	hemA	Glutamyl-tRNA reductase (EC 1.2.1.70)	PLF_1716_00011784	PGF_00008334
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.419	cg0498	439908	440816	+	909	hemC	Porphobilinogen deaminase (EC 2.5.1.61)	PLF_1716_00000345	PGF_10097367
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.420	cg0499	441420	441593	+	174		hypothetical protein	PLF_1716_00004505	PGF_01379066
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.421	cg0500	441597	442481	-	885		Transcriptional regulator	PLF_1716_00006083	PGF_10496630
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.422	cg0501	442757	444160	+	1404		Uncharacterized MFS-type transporter	PLF_1716_00004679	PGF_09996723
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.423	cg0502	444184	446040	+	1857		4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	PLF_1716_00003433	PGF_00424425
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.424	cg0503	446086	446523	+	438	aroD	3-dehydroquinate dehydratase II (EC 4.2.1.10)	PLF_1716_00004942	PGF_00417577
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.425	cg0504	446537	447388	+	852	aroE	Quinate/shikimate 5-dehydrogenase I delta (EC 1.1.1.25)	PLF_1716_00003221	PGF_00046082
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.426	cg0505	447394	447507	-	114		hypothetical protein	PLF_1716_00004799	PGF_10561873
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.427	cg0506	448126	449178	-	1053		ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)	PLF_1716_00014496	PGF_03097747
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.428	cg0507	449179	450756	-	1578		Ferric iron ABC transporter, permease protein	PLF_1716_00001909	PGF_00004481
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.429	cg0508	450833	451912	-	1080		ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)	PLF_1716_00003692	PGF_07870324
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.430	cg0510	452636	454432	+	1797	hemD	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75)	PLF_1716_00000425	PGF_00066286
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.431	cg0511	454458	454877	+	420		hypothetical protein	PLF_1716_00005166	PGF_01380471
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.432	cg0512	454966	455985	+	1020	hemB	Porphobilinogen synthase (EC 4.2.1.24)	PLF_1716_00000346	PGF_00489714
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.433	cg0513	456021	456599	+	579		putative membrane protein	PLF_1716_00005697	PGF_10496915
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.434	cg0514	456640	457152	+	513		putative membrane protein	PLF_1716_00005712	PGF_01380665
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.435	cg0515	457266	459902	+	2637		Copper-translocating P-type ATPase (EC 3.6.3.4)	PLF_1716_00002728	PGF_00419613
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.436	cg0516	459971	461095	+	1125	hemE	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	PLF_1716_00000367	PGF_04139053
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.437	cg0517	461111	462457	+	1347	hemY	Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)	PLF_1716_00004692	PGF_05463076
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.438	cg0518	462556	463869	+	1314	hemL	Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	PLF_1716_00000310	PGF_09019918
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.439	cg0519	463866	464474	+	609		Hypothetical, related to broad specificity phosphatases COG0406	PLF_1716_00027247	PGF_02349208
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.440	cg0520	464481	465104	+	624		Thiol:disulfide oxidoreductase related to ResA	PLF_1716_00000015	PGF_02565090
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.441	cg0522	465105	465911	+	807	ccsA	Cytochrome c-type biogenesis protein CcdA (DsbD analog)	PLF_1716_00000004	PGF_08142031
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.442	cg0523	466002	467573	+	1572		Ccs1/ResB-related putative cytochrome C-type biogenesis protein	PLF_1716_00021227	PGF_00416847
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.443	cg0524	467647	468660	+	1014	ccsB	Cytochrome c-type biogenesis protein CcsA/ResC	PLF_1716_00000030	PGF_03674577
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.444	cg0525	469369	470172	+	804		hypothetical protein	PLF_1716_00006225	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.445	cg0526	470183	470656	+	474		RidA/YER057c/UK114 superfamily, group 1	PLF_1716_00006062	PGF_09270151
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.446	cg0527	470653	471012	-	360		hypothetical protein	PLF_1716_00006519	PGF_01381043
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.447	cg0528	471117	471419	-	303		hypothetical protein	PLF_1716_00094104	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.448	cg0530	471598	471849	+	252		putative membrane protein	PLF_1716_00005713	PGF_00818529
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.449	cg0531	471911	472807	-	897	menA	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	PLF_1716_00000374	PGF_00876943
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.450	cg0532	473004	473813	+	810		Putative glycosyltransferase	PLF_1716_00001879	PGF_06253898
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.451	cg0533	473810	474940	-	1131	menE	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	PLF_1716_00016893	PGF_00956915
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.452	cg0534	474993	475400	-	408		putative membrane protein	PLF_1716_00005721	PGF_03112345
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.453	cg0535	475485	477047	-	1563		2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)	PLF_1716_00004594	PGF_06084092
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.454	cg0536	477044	477994	-	951		5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)	PLF_1716_00005359	PGF_00426424
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.455	cg0537	478088	478888	-	801		Transcriptional regulator, LysR family	PLF_1716_00076602	PGF_07987589
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.456	cg0538	478985	479302	-	318		hypothetical protein	PLF_1716_00005665	PGF_01380645
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.457	cg0540	479448	480200	-	753		2-pyrone-4,6-dicarboxylic acid hydrolase, putative	PLF_1716_00005349	PGF_00414157
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.458	cg0542	480204	480623	-	420		hypothetical protein	PLF_1716_00005199	PGF_08225224
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.459	cg0543	480620	480856	-	237		hypothetical protein	PLF_1716_00006243	PGF_01380877
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.460	cg0544	481127	481390	-	264		putative membrane protein	PLF_1716_00006364	PGF_00409359
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.461	cg0545	481390	482775	-	1386	pitA	Probable low-affinity inorganic phosphate transporter	PLF_1716_00001246	PGF_00037171
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.462		482938	483072	-	135		hypothetical protein	PLF_1716_00074416	PGF_01363805
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.463	cg0548	484102	485061	-	960	menB	Naphthoate synthase (EC 4.1.3.36)	PLF_1716_00000204	PGF_04797267
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.464	cg0549	485073	485354	-	282		Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96)	PLF_1716_00005483	PGF_00645046
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.465	cg0550	485374	485988	+	615		Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)	PLF_1716_00004060	PGF_08108734
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.466	cg0551	486000	487016	+	1017	menC	O-succinylbenzoate synthase (EC 4.2.1.113)	PLF_1716_00001103	PGF_03374975
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.467	cg0552	487027	488658	+	1632	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	PLF_1716_00004595	PGF_04456509
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.468	cg0553	488740	489102	+	363		putative membrane protein	PLF_1716_00002601	PGF_10407488
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.469	cg0554	489226	490449	+	1224		Glycosyltransferase	PLF_1716_00000959	PGF_04305571
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.470	cg0555	490579	491940	+	1362		D-serine/D-alanine/glycine transporter	PLF_1716_00003455	PGF_06196148
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.471	cg0556	491965	492657	+	693	ubiE	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	PLF_1716_00103146	PGF_01187824
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.472	cg0557	492641	493915	-	1275		Putative oxidoreductase	PLF_1716_00090264	PGF_01393746
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.473	cg0559	494183	495112	+	930	ispB	Solanesyl diphosphate synthase (EC 2.5.1.11)	PLF_1716_00115055	PGF_00053513
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.18	cgtRNA_3542	495198	495283	+	86		tRNA-Tyr-GTA		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.19	cgtRNA_3543	495903	495975	+	73		tRNA-Thr-GGT		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.20	cgtRNA_3544	496228	496300	+	73		tRNA-Thr-GGT		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.21	cgtRNA_3545	496339	496413	+	75		tRNA-Met-CAT		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	tRNA	fig|196627.14.rna.22	cgtRNA_3546	496507	496582	+	76		tRNA-Trp-CCA		
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.474	cg0561	496809	497144	+	336	secE	Protein translocase subunit SecE	PLF_1716_00001379	PGF_09669766
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.475	cg0562	497373	498329	+	957	nusG	Transcription antitermination protein NusG	PLF_1716_00000254	PGF_03174068
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.476	cg0563	498597	499034	+	438	rplK	LSU ribosomal protein L11p (L12e)	PLF_1716_00000325	PGF_07695531
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.477	cg0564	499161	499871	+	711	rplA	LSU ribosomal protein L1p (L10Ae)	PLF_1716_00000199	PGF_00016357
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.478	cg0565	499921	501435	-	1515		Putative regulatory protein	PLF_1716_00005496	PGF_03015381
196627.14	Corynebacterium glutamicum ATCC 13032	NC_006958	PATRIC	CDS	fig|196627.14.peg.479	cg0566	501576	502922	+	1347	gabT	Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	PLF_1716_00012509	PGF_04337880
