genome_id,gene1,gene2,text,label
298386,298386.8.peg.413,298386.8.peg.414,"Gene A is 354 bp long, annotated as ""LSU ribosomal protein L18p (L5e)"", and is part of the PGF_00016353 family. It is followed by Gene B, 498 bp long, annotated as ""SSU ribosomal protein S5p (S2e)"", and is part of the PGF_00049896 family. The intergenic distance is 13 base pairs. The GC content difference is 5.0%. They are on the same strand.  They are adjacent in 44.3% of representative genomes.  Their String score is 1.0.",1
298386,298386.8.peg.414,298386.8.peg.415,"Gene A is 498 bp long, annotated as ""SSU ribosomal protein S5p (S2e)"", and is part of the PGF_00049896 family. It is followed by Gene B, 180 bp long, annotated as ""LSU ribosomal protein L30p (L7e)"", and is part of the PGF_00016395 family. The intergenic distance is 5 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 46.8% of representative genomes.  Their String score is 1.0.",0
298386,298386.8.peg.415,298386.8.peg.416,"Gene A is 180 bp long, annotated as ""LSU ribosomal protein L30p (L7e)"", and is part of the PGF_00016395 family. It is followed by Gene B, 435 bp long, annotated as ""LSU ribosomal protein L15p (L27Ae)"", and is part of the PGF_00016342 family. The intergenic distance is 5 base pairs. The GC content difference is 6.0%. They are on the same strand.  They are adjacent in 46.1% of representative genomes.  Their String score is 1.0.",1
298386,298386.8.peg.416,298386.8.peg.417,"Gene A is 435 bp long, annotated as ""LSU ribosomal protein L15p (L27Ae)"", and is part of the PGF_00016342 family. It is followed by Gene B, 1317 bp long, annotated as ""Protein translocase subunit SecY"", and is part of the PGF_05581732 family. The intergenic distance is 22 base pairs. The GC content difference is 5.0%. They are on the same strand.  They are adjacent in 39.5% of representative genomes.  Their String score is 1.0.",1
298386,298386.8.peg.417,298386.8.peg.4057,"Gene A is 1317 bp long, annotated as ""Protein translocase subunit SecY"", and is part of the PGF_05581732 family. It is followed by Gene B, 1449 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02796382 family. The intergenic distance is -965 base pairs. The GC content difference is 0.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.418,298386.8.peg.419,"Gene A is 114 bp long, annotated as ""LSU ribosomal protein L36p @ LSU ribosomal protein L36p, zinc-dependent"", and is part of the PGF_00016424 family. It is followed by Gene B, 357 bp long, annotated as ""SSU ribosomal protein S13p (S18e)"", and is part of the PGF_00049840 family. The intergenic distance is 144 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 48.4% of representative genomes.  Their String score is 0.99.",0
298386,298386.8.peg.419,298386.8.peg.4058,"Gene A is 357 bp long, annotated as ""SSU ribosomal protein S13p (S18e)"", and is part of the PGF_00049840 family. It is followed by Gene B, 1026 bp long, annotated as ""beta-1,4-glucanase (cellulase) (EC 3.2.1.4)"", and is part of the PGF_03117147 family. The intergenic distance is -171 base pairs. The GC content difference is 1.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.420,298386.8.peg.421,"Gene A is 390 bp long, annotated as ""SSU ribosomal protein S11p (S14e)"", and is part of the PGF_00049837 family. It is followed by Gene B, 621 bp long, annotated as ""SSU ribosomal protein S4p (S9e) @ SSU ribosomal protein S4p (S9e), zinc-independent"", and is part of the PGF_00049893 family. The intergenic distance is 27 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 22.3% of representative genomes.  Their String score is 1.0.",1
298386,298386.8.peg.421,298386.8.peg.4059,"Gene A is 621 bp long, annotated as ""SSU ribosomal protein S4p (S9e) @ SSU ribosomal protein S4p (S9e), zinc-independent"", and is part of the PGF_00049893 family. It is followed by Gene B, 2079 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02798557 family. The intergenic distance is -206 base pairs. The GC content difference is 2.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.422,298386.8.peg.423,"Gene A is 990 bp long, annotated as ""DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)"", and is part of the PGF_00422271 family. It is followed by Gene B, 384 bp long, annotated as ""LSU ribosomal protein L17p"", and is part of the PGF_00016346 family. The intergenic distance is 33 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 41.1% of representative genomes.  Their String score is 0.99.",1
298386,298386.8.peg.423,298386.8.peg.424,"Gene A is 384 bp long, annotated as ""LSU ribosomal protein L17p"", and is part of the PGF_00016346 family. It is followed by Gene B, 981 bp long, annotated as ""Glycosyltransferase (EC 2.4.1.-) SypH"", and is part of the PGF_00009847 family. The intergenic distance is 87 base pairs. The GC content difference is 10.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.6.",0
298386,298386.8.peg.450,298386.8.peg.4089,"Gene A is 636 bp long, annotated as ""Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)"", and is part of the PGF_05083865 family. It is followed by Gene B, 615 bp long, annotated as ""Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit"", and is part of the PGF_02776009 family. The intergenic distance is 131 base pairs. The GC content difference is 7.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.451,298386.8.peg.4090,"Gene A is 1737 bp long, annotated as ""Outer membrane component of TAM transport system"", and is part of the PGF_07516252 family. It is followed by Gene B, 2445 bp long, annotated as ""Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain"", and is part of the PGF_10532418 family. The intergenic distance is -1149 base pairs. The GC content difference is 1.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.452,298386.8.peg.4091,"Gene A is 3639 bp long, annotated as ""Inner membrane component of TAM transport system"", and is part of the PGF_07075529 family. It is followed by Gene B, 585 bp long, annotated as ""Anaerobic dimethyl sulfoxide reductase chaperone DmsD"", and is part of the PGF_01568912 family. The intergenic distance is -2093 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.453,298386.8.peg.454,"Gene A is 369 bp long, annotated as ""UPF0131 protein YtfP"", and is part of the PGF_00064211 family. It is followed by Gene B, 327 bp long, annotated as ""phage shock protein E"", and is part of the PGF_02798938 family. The intergenic distance is 73 base pairs. The GC content difference is 4.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.456,298386.8.peg.4096,"Gene A is 1017 bp long, annotated as ""Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)"", and is part of the PGF_00006380 family. It is followed by Gene B, 903 bp long, annotated as ""putative membrane protein"", and is part of the PGF_00841897 family. The intergenic distance is -870 base pairs. The GC content difference is 3.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.457,298386.8.peg.4098,"Gene A is 1359 bp long, annotated as ""UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)"", and is part of the PGF_00064004 family. It is followed by Gene B, 744 bp long, annotated as ""Transcriptional regulator, AraC family"", and is part of the PGF_01671660 family. The intergenic distance is -446 base pairs. The GC content difference is 4.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.458,298386.8.peg.4099,"Gene A is 621 bp long, annotated as ""Flavin prenyltransferase UbiX"", and is part of the PGF_08473931 family. It is followed by Gene B, 735 bp long, annotated as ""hypothetical protein"", and is part of the PGF_08225224 family. The intergenic distance is -275 base pairs. The GC content difference is 7.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.459,298386.8.peg.4100,"Gene A is 447 bp long, annotated as ""Universal stress protein family 3"", and is part of the PGF_00066006 family. It is followed by Gene B, 120 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02805007 family. The intergenic distance is 41 base pairs. The GC content difference is 2.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.460,298386.8.peg.4101,"Gene A is 2577 bp long, annotated as ""TRAP-type uncharacterized transport system, fused permease component"", and is part of the PGF_07026263 family. It is followed by Gene B, 465 bp long, annotated as ""hypothetical protein"", and is part of the PGF_08225224 family. The intergenic distance is -2261 base pairs. The GC content difference is 7.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.469,298386.8.peg.470,"Gene A is 258 bp long, annotated as ""LSU ribosomal protein L27p"", and is part of the PGF_00016385 family. It is followed by Gene B, 927 bp long, annotated as ""Uncharacterized inner membrane transporter YhbE"", and is part of the PGF_01809653 family. The intergenic distance is 64 base pairs. The GC content difference is 1.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.68.",0
298386,298386.8.peg.470,298386.8.peg.4112,"Gene A is 927 bp long, annotated as ""Uncharacterized inner membrane transporter YhbE"", and is part of the PGF_01809653 family. It is followed by Gene B, 1818 bp long, annotated as ""Polyhydroxyalkanoic acid synthase"", and is part of the PGF_00034647 family. The intergenic distance is -923 base pairs. The GC content difference is 4.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.471,298386.8.peg.4113,"Gene A is 1173 bp long, annotated as ""GTP-binding protein Obg"", and is part of the PGF_02029783 family. It is followed by Gene B, 153 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02803468 family. The intergenic distance is -195 base pairs. The GC content difference is 10.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.474,298386.8.peg.475,"Gene A is 483 bp long, annotated as ""Dihydrofolate reductase (EC 1.5.1.3)"", and is part of the PGF_09348764 family. It is followed by Gene B, 822 bp long, annotated as ""Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)"", and is part of the PGF_07763915 family. The intergenic distance is 75 base pairs. The GC content difference is 2.0%. They are on the different strands.  They are adjacent in 9.7% of representative genomes.  Their String score is 0.6.",0
298386,298386.8.peg.475,298386.8.peg.4118,"Gene A is 822 bp long, annotated as ""Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)"", and is part of the PGF_07763915 family. It is followed by Gene B, 615 bp long, annotated as ""Phospholipase"", and is part of the PGF_00033684 family. The intergenic distance is -689 base pairs. The GC content difference is 2.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.476,298386.8.peg.477,"Gene A is 198 bp long, annotated as ""ApaG protein"", and is part of the PGF_01708405 family. It is followed by Gene B, 816 bp long, annotated as ""SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)"", and is part of the PGF_00049827 family. The intergenic distance is 336 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 13.8% of representative genomes.  Their String score is 0.9.",0
298386,298386.8.peg.477,298386.8.peg.478,"Gene A is 816 bp long, annotated as ""SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)"", and is part of the PGF_00049827 family. It is followed by Gene B, 993 bp long, annotated as ""4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)"", and is part of the PGF_00424447 family. The intergenic distance is -4 base pairs. The GC content difference is 1.0%. They are on the same strand.  They are adjacent in 20.5% of representative genomes.  Their String score is 0.96.",1
298386,298386.8.peg.478,298386.8.peg.4120,"Gene A is 993 bp long, annotated as ""4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)"", and is part of the PGF_00424447 family. It is followed by Gene B, 363 bp long, annotated as ""Alkaline phosphatase (EC 3.1.3.1)"", and is part of the PGF_00040141 family. The intergenic distance is -813 base pairs. The GC content difference is 1.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.479,298386.8.peg.4122,"Gene A is 1305 bp long, annotated as ""Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)"", and is part of the PGF_07075462 family. It is followed by Gene B, 531 bp long, annotated as ""Mannitol operon repressor"", and is part of the PGF_00019268 family. The intergenic distance is -619 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.480,298386.8.peg.4124,"Gene A is 2367 bp long, annotated as ""LPS-assembly protein LptD @ Organic solvent tolerance protein precursor"", and is part of the PGF_09964285 family. It is followed by Gene B, 1953 bp long, annotated as ""PTS system, mannitol-specific IIC component / PTS system, mannitol-specific IIB component (EC 2.7.1.197) / PTS system, mannitol-specific IIA component (EC 2.7.1.197)"", and is part of the PGF_02166416 family. The intergenic distance is -1146 base pairs. The GC content difference is 0.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.491,298386.8.peg.4133,"Gene A is 402 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02801015 family. It is followed by Gene B, 1140 bp long, annotated as ""ABC transporter, RND-adapter-like protein"", and is part of the PGF_01283050 family. The intergenic distance is 326 base pairs. The GC content difference is 3.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.492,298386.8.peg.493,"Gene A is 603 bp long, annotated as ""3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)"", and is part of the PGF_06660812 family. It is followed by Gene B, 1431 bp long, annotated as ""3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)"", and is part of the PGF_00419420 family. The intergenic distance is 17 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 35.4% of representative genomes.  Their String score is 1.0.",1
298386,298386.8.peg.493,298386.8.peg.4134,"Gene A is 1431 bp long, annotated as ""3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)"", and is part of the PGF_00419420 family. It is followed by Gene B, 1056 bp long, annotated as ""ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)"", and is part of the PGF_03097747 family. The intergenic distance is -720 base pairs. The GC content difference is 4.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.494,298386.8.peg.4135,"Gene A is 1089 bp long, annotated as ""3-isopropylmalate dehydrogenase (EC 1.1.1.85)"", and is part of the PGF_07191648 family. It is followed by Gene B, 2097 bp long, annotated as ""ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron) / ABC transporter, permease protein 2 (cluster 1, maltose/g3p/polyamine/iron)"", and is part of the PGF_00007010 family. The intergenic distance is -831 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.500,298386.8.peg.4143,"Gene A is 1815 bp long, annotated as ""Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"", and is part of the PGF_00734739 family. It is followed by Gene B, 1401 bp long, annotated as ""Tryptophanase (EC 4.1.99.1)"", and is part of the PGF_03720595 family. The intergenic distance is -146 base pairs. The GC content difference is 1.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.501,298386.8.peg.4144,"Gene A is 1719 bp long, annotated as ""Acetolactate synthase large subunit (EC 2.2.1.6)"", and is part of the PGF_00025090 family. It is followed by Gene B, 324 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02796384 family. The intergenic distance is -512 base pairs. The GC content difference is 0.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.502,298386.8.peg.4145,"Gene A is 498 bp long, annotated as ""Acetolactate synthase small subunit (EC 2.2.1.6)"", and is part of the PGF_00025215 family. It is followed by Gene B, 198 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02798282 family. The intergenic distance is -13 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.507,298386.8.peg.4151,"Gene A is 1752 bp long, annotated as ""DNA primase DnaG"", and is part of the PGF_00421679 family. It is followed by Gene B, 324 bp long, annotated as ""Putative subunit of Alternative cytochrome c oxidase"", and is part of the PGF_00044204 family. The intergenic distance is -1558 base pairs. The GC content difference is 5.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.508,298386.8.peg.4153,"Gene A is 444 bp long, annotated as ""Transamidase GatB domain protein"", and is part of the PGF_10054809 family. It is followed by Gene B, 657 bp long, annotated as ""Response regulator"", and is part of the PGF_08576393 family. The intergenic distance is -377 base pairs. The GC content difference is 7.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.509,298386.8.peg.4154,"Gene A is 216 bp long, annotated as ""SSU ribosomal protein S21p"", and is part of the PGF_04034430 family. It is followed by Gene B, 570 bp long, annotated as ""DNA alkylation repair enzyme"", and is part of the PGF_09679949 family. The intergenic distance is 34 base pairs. The GC content difference is 16.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.513,298386.8.peg.4157,"Gene A is 354 bp long, annotated as ""Dihydroneopterin aldolase (EC 4.1.2.25)"", and is part of the PGF_01979294 family. It is followed by Gene B, 123 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02804785 family. The intergenic distance is -235 base pairs. The GC content difference is 11.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.514,298386.8.peg.515,"Gene A is 489 bp long, annotated as ""2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)"", and is part of the PGF_10123167 family. It is followed by Gene B, 804 bp long, annotated as ""Undecaprenyl-diphosphatase (EC 3.6.1.27)"", and is part of the PGF_00084324 family. The intergenic distance is 17 base pairs. The GC content difference is 0.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.86.",1
298386,298386.8.peg.515,298386.8.peg.4159,"Gene A is 804 bp long, annotated as ""Undecaprenyl-diphosphatase (EC 3.6.1.27)"", and is part of the PGF_00084324 family. It is followed by Gene B, 1716 bp long, annotated as ""NAD-dependent malic enzyme (EC 1.1.1.38)"", and is part of the PGF_00024480 family. The intergenic distance is -687 base pairs. The GC content difference is 0.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.516,298386.8.peg.4160,"Gene A is 1236 bp long, annotated as ""CCA tRNA nucleotidyltransferase (EC 2.7.7.72)"", and is part of the PGF_08398205 family. It is followed by Gene B, 1020 bp long, annotated as ""Tryptophanyl-tRNA synthetase (EC 6.1.1.2)"", and is part of the PGF_00062045 family. The intergenic distance is -4 base pairs. The GC content difference is 5.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.517,298386.8.peg.4161,"Gene A is 1569 bp long, annotated as ""General secretion pathway protein A"", and is part of the PGF_01479251 family. It is followed by Gene B, 723 bp long, annotated as ""Putative transmembrane protein"", and is part of the PGF_02805818 family. The intergenic distance is -1050 base pairs. The GC content difference is 0.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.518,298386.8.peg.4163,"Gene A is 957 bp long, annotated as ""General secretion pathway protein B"", and is part of the PGF_00007312 family. It is followed by Gene B, 543 bp long, annotated as ""Cytochrome b561 homolog 2"", and is part of the PGF_07669399 family. The intergenic distance is -445 base pairs. The GC content difference is 7.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.519,298386.8.peg.4164,"Gene A is 618 bp long, annotated as ""Arylsulfatase (EC 3.1.6.1)"", and is part of the PGF_00065535 family. It is followed by Gene B, 705 bp long, annotated as ""Phosphoserine phosphatase (EC 3.1.3.3)"", and is part of the PGF_03116802 family. The intergenic distance is -314 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.520,298386.8.peg.4165,"Gene A is 1269 bp long, annotated as ""Probable low-affinity inorganic phosphate transporter"", and is part of the PGF_00037171 family. It is followed by Gene B, 1386 bp long, annotated as ""Fumarate hydratase class II (EC 4.2.1.2)"", and is part of the PGF_00006461 family. The intergenic distance is -842 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.521,298386.8.peg.4166,"Gene A is 681 bp long, annotated as ""Phosphate transport regulator (distant homolog of PhoU)"", and is part of the PGF_02787494 family. It is followed by Gene B, 384 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02805953 family. The intergenic distance is -158 base pairs. The GC content difference is 4.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.529,298386.8.peg.4175,"Gene A is 633 bp long, annotated as ""ADP-ribose pyrophosphatase (EC 3.6.1.13)"", and is part of the PGF_07808527 family. It is followed by Gene B, 1638 bp long, annotated as ""Glucan 1,6-alpha-glucosidase (EC 3.2.1.70)"", and is part of the PGF_00007806 family. The intergenic distance is -489 base pairs. The GC content difference is 1.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.530,298386.8.peg.531,"Gene A is 429 bp long, annotated as ""Uncharacterized protein YqiB"", and is part of the PGF_00980997 family. It is followed by Gene B, 825 bp long, annotated as ""3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)"", and is part of the PGF_03427698 family. The intergenic distance is 31 base pairs. The GC content difference is 5.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.85.",1
298386,298386.8.peg.531,298386.8.peg.532,"Gene A is 825 bp long, annotated as ""3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)"", and is part of the PGF_03427698 family. It is followed by Gene B, 579 bp long, annotated as ""Esterase YqiA"", and is part of the PGF_02211378 family. The intergenic distance is 0 base pairs. The GC content difference is 3.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.97.",1
298386,298386.8.peg.532,298386.8.peg.4176,"Gene A is 579 bp long, annotated as ""Esterase YqiA"", and is part of the PGF_02211378 family. It is followed by Gene B, 861 bp long, annotated as ""hypothetical protein"", and is part of the PGF_00177222 family. The intergenic distance is -468 base pairs. The GC content difference is 1.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.533,298386.8.peg.4177,"Gene A is 1884 bp long, annotated as ""DNA topoisomerase IV subunit B (EC 5.99.1.3)"", and is part of the PGF_06005188 family. It is followed by Gene B, 1950 bp long, annotated as ""Limit dextrin alpha-1,6-maltotetraose-hydrolase (EC 3.2.1.196)"", and is part of the PGF_05732875 family. The intergenic distance is -1504 base pairs. The GC content difference is 4.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.534,298386.8.peg.4178,"Gene A is 2271 bp long, annotated as ""DNA topoisomerase IV subunit A (EC 5.99.1.3)"", and is part of the PGF_00057270 family. It is followed by Gene B, 1359 bp long, annotated as ""Putative outer membrane protein"", and is part of the PGF_10542922 family. The intergenic distance is -1444 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.536,298386.8.peg.4181,"Gene A is 1242 bp long, annotated as ""Xyloside transporter XynT"", and is part of the PGF_01350985 family. It is followed by Gene B, 147 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02796386 family. The intergenic distance is -250 base pairs. The GC content difference is 1.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.537,298386.8.peg.4182,"Gene A is 1026 bp long, annotated as ""D-xylose-specific 1-epimerase (mutarotase)"", and is part of the PGF_00421087 family. It is followed by Gene B, 1185 bp long, annotated as ""Maltodextrin ABC transporter, substrate-binding protein MdxE"", and is part of the PGF_01932859 family. The intergenic distance is -893 base pairs. The GC content difference is 1.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.538,298386.8.peg.4183,"Gene A is 1122 bp long, annotated as ""Xylose activator XylR (AraC family)"", and is part of the PGF_00067060 family. It is followed by Gene B, 2796 bp long, annotated as ""Glycogen debranching enzyme"", and is part of the PGF_00008867 family. The intergenic distance is -789 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.550,298386.8.peg.551,"Gene A is 996 bp long, annotated as ""hypothetical protein"", and is part of the PGF_02805722 family. It is followed by Gene B, 465 bp long, annotated as ""Aspartate carbamoyltransferase regulatory chain (PyrI)"", and is part of the PGF_00066960 family. The intergenic distance is 213 base pairs. The GC content difference is 5.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.46.",0
298386,298386.8.peg.551,298386.8.peg.552,"Gene A is 465 bp long, annotated as ""Aspartate carbamoyltransferase regulatory chain (PyrI)"", and is part of the PGF_00066960 family. It is followed by Gene B, 930 bp long, annotated as ""Aspartate carbamoyltransferase (EC 2.1.3.2)"", and is part of the PGF_00066906 family. The intergenic distance is 16 base pairs. The GC content difference is 6.0%. They are on the same strand.  They are adjacent in 44.9% of representative genomes.  Their String score is 1.0.",1
298386,298386.8.peg.552,298386.8.peg.4197,"Gene A is 930 bp long, annotated as ""Aspartate carbamoyltransferase (EC 2.1.3.2)"", and is part of the PGF_00066906 family. It is followed by Gene B, 1872 bp long, annotated as ""DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)"", and is part of the PGF_00421098 family. The intergenic distance is -3 base pairs. The GC content difference is 3.0%. They are on the different strands.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
298386,298386.8.peg.553,298386.8.peg.554,"Gene A is 1011 bp long, annotated as ""Ornithine carbamoyltransferase (EC 2.1.3.3)"", and is part of the PGF_02346669 family. It is followed by Gene B, 912 bp long, annotated as ""Carbamate kinase (EC 2.7.2.2)"", and is part of the PGF_02806641 family. The intergenic distance is 123 base pairs. The GC content difference is 0.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is 0.99.",1
298386,298386.8.peg.554,298386.8.peg.4198,"Gene A is 912 bp long, annotated as ""Carbamate kinase (EC 2.7.2.2)"", and is part of the PGF_02806641 family. It is followed by Gene B, 783 bp long, annotated as ""hypothetical protein"", and is part of the PGF_00866929 family. The intergenic distance is -25 base pairs. The GC content difference is 5.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",1
298386,298386.8.peg.555,298386.8.peg.4199,"Gene A is 1221 bp long, annotated as ""Arginine deiminase (EC 3.5.3.6)"", and is part of the PGF_02462544 family. It is followed by Gene B, 1206 bp long, annotated as ""hypothetical protein"", and is part of the PGF_08225224 family. The intergenic distance is -545 base pairs. The GC content difference is 2.0%. They are on the same strand.  They are adjacent in 0.0% of representative genomes.  Their String score is unavailable.",0
